loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,frequency_count,total_flights_booked,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_redeemed,first_year,last_year,active_years,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,active_member
316323,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,71960.0,Single,Star,4151.67,Standard,2017,8,2018.0,4.0,24,48,3,15301,1568.24,0,0,2017,2018,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
923406,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,71960.0,Single,Star,4152.65,Standard,2017,10,,,24,90,11,30153,3052.88,0,0,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
403258,Canada,Ontario,Toronto,P1W 1K4,Male,College,71960.0,Married,Star,4157.7,Standard,2018,12,,,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
671928,Canada,Quebec,Montreal,H2T 2J6,Female,College,71960.0,Single,Star,4159.59,Standard,2016,9,,,24,104,19,33344,3363.56,1197,98,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
610585,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,102347.0,Married,Star,4160.02,Standard,2014,9,,,24,137,38,44204,4430.0,607,49,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
962566,Canada,Ontario,Toronto,P1J 8T7,Male,College,71960.0,Single,Star,4160.16,Standard,2017,9,,,24,77,10,19098,1946.64,0,0,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True
366250,Canada,Quebec,Montreal,H4G 3T4,Male,College,71960.0,Single,Star,4162.18,Standard,2018,5,,,24,50,4,11775,1175.0,608,49,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True
575015,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,71960.0,Single,Star,4162.18,Standard,2016,11,2017.0,7.0,24,29,4,9563,955.0,299,24,2017,2018,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False
144702,Canada,Ontario,London,M5B 3E4,Male,Bachelor,63574.0,Married,Star,4163.04,Standard,2013,7,2015.0,10.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
980478,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,74567.0,Married,Star,4165.25,Standard,2016,6,,,24,122,38,44484,4518.4400000000005,1976,160,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
932572,Canada,Ontario,Toronto,M2M 6J7,Male,High School or Below,54160.0,Married,Star,4165.35,Standard,2012,7,,,24,156,29,37777,3791.48,398,32,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
244387,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,71960.0,Divorced,Star,4165.4,Standard,2014,11,,,24,157,41,41511,4169.68,410,33,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
329215,Canada,Ontario,Kingston,M9K 2P4,Female,College,71960.0,Divorced,Star,4165.4,Standard,2015,9,,,24,99,23,35383,3566.12,364,30,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
420010,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,25862.0,Single,Star,4861.49,2018 Promotion,2018,3,,,24,20,12,8933,891.0,348,28,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,True
857353,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,97991.0,Married,Star,4170.34,Standard,2016,8,,,24,131,28,37503,3770.96,847,68,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
468138,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2016,11,,,24,128,25,33321,3375.44,370,30,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
414207,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2015,6,,,24,138,22,31914,3216.8,353,29,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
452976,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,4,,,24,114,23,33326,3328.0,995,81,2017,2018,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
561284,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,1,,,24,128,25,36645,3687.04,0,0,2017,2018,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
149426,Canada,Ontario,Kingston,M9K 2P4,Female,College,71960.0,Single,Star,4173.14,Standard,2017,4,,,24,107,45,33125,3349.52,1128,92,2017,2018,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
943048,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,48781.0,Married,Star,4175.95,Standard,2017,2,,,24,119,16,32815,3312.0,430,35,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,True
447804,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,71960.0,Married,Star,4177.7,Standard,2015,1,2018.0,2.0,24,89,25,26393,2658.2,1765,144,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,False
907595,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,47663.0,Married,Star,4177.88,Standard,2018,11,,,24,13,4,4216,421.0,408,33,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
337488,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,77358.0,Married,Star,4178.59,Standard,2016,9,,,24,121,46,34707,3501.68,1546,125,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
552818,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,77358.0,Married,Star,4178.59,Standard,2014,5,,,24,173,37,50976,5146.8,2535,205,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
268439,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,75819.0,Married,Star,4179.49,Standard,2017,3,,,24,133,43,34923,3527.08,447,36,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
936214,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,75819.0,Married,Star,4179.49,Standard,2012,6,,,24,131,27,37476,3786.4,954,77,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
642485,Canada,Ontario,Toronto,P1L 8X8,Male,College,71960.0,Single,Star,4185.76,Standard,2018,1,,,24,67,25,17329,1750.44,457,37,2017,2018,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
341594,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,70302.0,Married,Star,4187.78,Standard,2015,9,,,24,95,24,35222,3544.24,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
481902,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,71960.0,Single,Star,4191.06,Standard,2016,11,2017.0,7.0,24,43,12,11210,1118.0,0,0,2017,2018,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,False
710203,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,88287.0,Married,Star,4191.97,Standard,2015,6,2016.0,2.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
898630,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,50625.0,Married,Star,4194.66,Standard,2015,7,,,24,170,40,44931,4536.56,1505,122,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True
182058,Canada,Ontario,Trenton,K8V 4B2,Female,College,71960.0,Single,Star,4196.69,Standard,2016,8,,,24,161,58,46735,4667.0,740,60,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
263127,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,71960.0,Single,Star,4196.69,Standard,2016,7,,,24,121,44,40849,4119.96,1072,87,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
709385,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,69599.0,Divorced,Star,4200.37,Standard,2016,9,,,24,105,26,31247,3141.6,470,38,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
224952,Canada,Ontario,Trenton,K8V 4B2,Male,Master,102894.0,Single,Star,4200.82,Standard,2013,9,,,24,166,18,36196,3672.96,732,60,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
326707,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,102894.0,Single,Star,4200.82,Standard,2014,3,,,24,147,33,50090,5056.92,618,50,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
687525,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,7,,,24,127,24,36062,3636.56,363,30,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
770094,Canada,British Columbia,Vancouver,V1E 4R6,Female,High School or Below,73896.0,Married,Star,4209.28,Standard,2015,7,,,24,145,53,43891,4402.2,1916,154,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
839659,Canada,Ontario,Toronto,M8Y 4K8,Male,High School or Below,73896.0,Married,Star,4209.28,Standard,2013,6,,,24,119,18,42551,4260.16,438,36,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True
806850,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,81253.0,Married,Star,4894.99,2018 Promotion,2018,4,,,24,96,20,25194,2545.44,757,61,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
448577,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,47921.0,Single,Star,4210.1,Standard,2017,10,,,24,80,27,24530,2472.24,1614,130,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
863259,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,71960.0,Single,Star,4216.2,Standard,2013,2,,,24,202,38,52369,5291.4400000000005,1052,86,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
269632,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,55667.0,Single,Star,4220.61,Standard,2016,6,,,24,114,27,35080,3526.88,934,75,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,True
705641,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,71960.0,Single,Star,4221.31,Standard,2013,12,,,24,138,39,46996,4759.96,1004,82,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
133730,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,86484.0,Married,Star,4222.63,Standard,2013,10,,,24,118,28,28953,2905.28,1441,116,2017,2018,2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
960253,Canada,Ontario,Sudbury,M5V 1G5,Male,College,71960.0,Single,Star,4222.98,Standard,2018,8,,,24,10,3,2457,245.0,559,45,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
602068,Canada,Ontario,Toronto,P2T 6G3,Male,Doctor,99696.0,Married,Star,4223.27,Standard,2016,9,2018.0,3.0,24,77,14,23475,2357.32,525,42,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False
690494,Canada,Ontario,Trenton,K8V 4B2,Male,College,71960.0,Single,Star,4229.92,Standard,2017,10,,,24,74,8,21424,2164.12,0,0,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,True
571498,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,101897.0,Single,Star,4233.57,Standard,2016,6,,,24,106,21,31870,3184.0,980,79,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
390911,Canada,Manitoba,Winnipeg,R2C 0M5,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2016,12,,,24,157,39,48314,4868.96,1082,87,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
939289,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,75108.0,Married,Star,4236.47,Standard,2016,7,2017.0,3.0,24,12,2,3416,341.0,359,29,2017,2018,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
133035,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,71960.0,Single,Star,4236.81,Standard,2017,2,,,24,100,35,34494,3467.68,0,0,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
435789,Canada,Ontario,Kingston,M9K 2P4,Male,College,71960.0,Single,Star,4236.81,Standard,2012,8,,,24,118,36,35815,3615.52,1150,93,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,True
655721,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,64426.0,Married,Star,4905.13,2018 Promotion,2018,3,,,24,70,18,15186,1536.36,673,54,2017,2018,2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,True
318751,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,68308.0,Married,Star,4240.93,Standard,2015,10,,,24,116,15,22377,2242.92,816,66,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,True
319822,Canada,New Brunswick,Fredericton,E3B 2H2,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,11,,,24,115,36,33928,3429.8,614,50,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
339845,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,71960.0,Single,Star,4250.28,Standard,2017,11,,,24,87,9,20118,2077.68,0,0,2017,2018,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,True
666878,Canada,Ontario,Toronto,P1W 1K4,Female,College,71960.0,Single,Star,4250.28,Standard,2014,5,,,24,121,41,31133,3124.16,696,56,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
761150,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,71960.0,Single,Star,4250.28,Standard,2017,6,2018.0,2.0,24,47,9,13247,1333.08,1074,87,2017,2018,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
786703,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,71960.0,Single,Star,4250.28,Standard,2015,10,,,24,134,26,38207,3845.84,1019,82,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
694472,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,52109.0,Divorced,Star,4250.78,Standard,2016,8,,,24,133,35,37911,3830.52,1665,135,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
799399,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,78356.0,Married,Aurora,4969.36,2018 Promotion,2018,2,,,24,135,33,34994,3693.0,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
243001,Canada,Ontario,Kingston,M9K 2P4,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2018,11,,,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
382738,Canada,Saskatchewan,Regina,S6J 3G0,Male,Doctor,70996.0,Single,Star,4254.62,Standard,2017,5,,,24,145,16,40972,4114.68,956,78,2017,2018,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
900977,Canada,Quebec,Montreal,H3T 8L4,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2015,12,2016.0,8.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
831829,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,68387.0,Single,Star,4257.48,Standard,2013,5,,,24,169,47,42572,4314.72,560,45,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
385235,Canada,Ontario,Toronto,P1W 1K4,Male,College,71960.0,Single,Star,4260.71,Standard,2013,10,,,24,164,41,43571,4381.6,2509,202,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
206591,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,66845.0,Married,Star,4260.77,Standard,2016,10,,,24,164,29,44838,4517.08,1257,102,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,True
167363,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,63525.0,Single,Star,4268.62,Standard,2014,12,,,24,113,28,34455,3487.64,339,28,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True
335755,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,63525.0,Single,Star,4268.62,Standard,2013,6,,,24,80,28,34562,3506.28,846,69,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,True
574391,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,71960.0,Married,Star,4270.03,Standard,2017,9,,,24,67,37,23819,2415.0,1399,113,2017,2018,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
585509,Canada,Ontario,Toronto,P5S 6R4,Male,College,71960.0,Married,Star,4270.03,Standard,2018,6,,,24,70,5,18752,1872.0,0,0,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True
753977,Canada,Ontario,Trenton,K8V 4B2,Male,College,71960.0,Married,Star,4270.03,Standard,2016,11,2017.0,7.0,24,52,18,17274,1725.0,423,34,2017,2018,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,False
768518,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,71960.0,Married,Star,4270.03,Standard,2012,7,,,24,128,44,44248,4450.64,2012,163,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
935253,Canada,Quebec,Montreal,H4G 3T4,Male,College,71960.0,Married,Star,4270.03,Standard,2017,6,,,24,89,37,30815,3109.36,1869,151,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
960678,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,71960.0,Married,Star,4270.03,Standard,2014,8,2014.0,11.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
284610,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,51111.0,Single,Star,4271.2,Standard,2013,8,,,24,86,30,29547,3013.92,958,78,2017,2018,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
337815,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,91275.0,Divorced,Star,4272.59,Standard,2015,6,,,24,174,39,45621,4577.4,602,49,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
182184,Canada,Alberta,Calgary,T3E 2V9,Female,Doctor,157933.0,Single,Star,4276.92,Standard,2014,12,,,24,113,24,45858,4601.8,485,39,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
578944,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,70454.0,Divorced,Star,4280.75,Standard,2016,9,,,24,178,39,51904,5257.8,499,40,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
748831,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,49258.0,Married,Star,4281.06,Standard,2016,12,2017.0,8.0,24,36,4,8687,866.0,546,44,2017,2018,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False
258860,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,61809.0,Married,Star,4282.95,Standard,2014,10,,,24,149,20,37161,3734.4,1038,84,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
314413,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2017,12,,,24,55,16,12627,1268.72,0,0,2017,2018,2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,True
541564,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,61809.0,Married,Star,4282.95,Standard,2013,7,,,24,147,43,45812,4600.56,1643,133,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
791765,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,66901.0,Married,Star,4285.58,Standard,2013,11,,,24,139,39,40365,4082.96,1656,135,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
824668,Canada,Ontario,Toronto,M8Y 4K8,Female,College,71960.0,Single,Star,4293.01,Standard,2016,3,,,24,82,21,20480,2082.48,1202,98,2017,2018,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
176359,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,80444.0,Single,Star,4297.19,Standard,2016,2,,,24,134,31,34863,3521.88,1338,108,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
408468,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,80444.0,Single,Star,4297.19,Standard,2018,5,,,24,40,12,19125,1910.0,0,0,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True
532378,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64387.0,Divorced,Star,4299.84,Standard,2015,9,,,24,140,24,47822,4795.96,518,42,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
167219,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,96733.0,Married,Star,4300.9,Standard,2015,10,2016.0,6.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
756496,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,86098.0,Single,Star,4303.64,Standard,2012,9,,,24,133,40,40930,4116.0,2063,168,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
196798,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,85577.0,Married,Star,4307.42,Standard,2013,12,2018.0,8.0,24,161,34,38603,3901.72,636,51,2017,2018,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,False
140750,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,71960.0,Single,Star,4311.42,Standard,2014,9,,,24,123,43,44884,4554.12,1605,130,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
584173,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,63654.0,Single,Star,4312.77,Standard,2013,11,,,24,160,36,39774,4004.52,354,29,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
855721,Canada,Ontario,Toronto,P5S 6R4,Male,Master,105267.0,Single,Star,4312.87,Standard,2014,3,,,24,106,22,39953,4045.28,1485,120,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,True
734119,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,97616.0,Married,Star,4315.67,Standard,2015,8,2016.0,4.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
456554,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,62093.0,Married,Star,4315.79,Standard,2017,8,,,24,118,29,33793,3415.64,1194,96,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
474383,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,71960.0,Divorced,Star,4318.09,Standard,2017,3,,,24,16,1,6979,697.0,323,26,2017,2018,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
